ID_Cliente,Data_Adesao,Plano,Valor_Mensal,Logins_Mensais,Tickets_Suporte,Metodo_Pagamento,Meses_Permanencia,Churn,LTV
CUST-00333,2024-02-21,Enterprise,249.9,23,1,Pix,14,0,3498.6
CUST-00334,2024-08-29,Pro,79.9,1,8,Pix,17,0,1358.3
CUST-00335,2025-01-15,Basic,29.9,2,10,Cartão de Crédito,10,1,299.0
CUST-00336,2025-08-12,Basic,29.9,13,3,Pix,22,0,657.8
CUST-00337,2025-06-02,Enterprise,249.9,17,6,Pix,14,0,3498.6
CUST-00338,2024-04-02,Basic,29.9,22,3,Pix,15,0,448.5
CUST-00339,2025-09-12,Basic,29.9,2,4,Cartão de Crédito,2,1,59.8
CUST-00340,2024-10-10,Basic,29.9,18,0,Cartão de Crédito,23,0,687.7
CUST-00341,2024-01-23,Pro,79.9,30,8,Boleto,12,1,958.8
CUST-00342,2025-08-03,Enterprise,249.9,9,9,Pix,5,1,1249.5
CUST-00343,2025-05-25,Pro,79.9,12,8,Boleto,20,0,1598.0
CUST-00344,2024-08-22,Enterprise,249.9,27,7,Cartão de Crédito,9,1,2249.1
CUST-00345,2024-05-02,Basic,29.9,1,8,Pix,2,1,59.8
CUST-00346,2025-06-05,Basic,29.9,3,6,Boleto,10,1,299.0
CUST-00347,2024-10-15,Enterprise,249.9,8,0,Cartão de Crédito,13,0,3248.7
CUST-00348,2024-07-15,Pro,79.9,0,5,Cartão de Crédito,19,0,1518.1
CUST-00349,2025-03-13,Pro,79.9,27,8,Cartão de Crédito,13,0,1038.7
CUST-00350,2024-02-05,Pro,79.9,17,9,Pix,13,0,1038.7
CUST-00351,2025-08-20,Pro,79.9,13,2,Pix,12,1,958.8
CUST-00352,2024-05-07,Basic,29.9,27,9,Boleto,6,1,179.4
CUST-00353,2024-06-16,Enterprise,249.9,4,4,Boleto,20,0,4998.0
CUST-00354,2024-04-16,Enterprise,249.9,4,0,Cartão de Crédito,24,0,5997.6
CUST-00355,2025-11-13,Enterprise,249.9,9,3,Cartão de Crédito,13,0,3248.7
CUST-00356,2025-11-02,Enterprise,249.9,14,2,Boleto,13,0,3248.7
CUST-00357,2024-06-19,Basic,29.9,7,4,Cartão de Crédito,23,0,687.7
CUST-00358,2024-06-09,Basic,29.9,7,2,Pix,19,0,568.1
CUST-00359,2024-02-08,Enterprise,249.9,11,10,Boleto,14,0,3498.6
CUST-00360,2025-07-04,Basic,29.9,27,5,Boleto,16,0,478.4
CUST-00361,2025-06-08,Basic,29.9,28,1,Pix,20,0,598.0
CUST-00362,2024-02-23,Pro,79.9,21,0,Cartão de Crédito,20,0,1598.0
CUST-00363,2025-08-01,Basic,29.9,8,4,Pix,18,0,538.2
CUST-00364,2024-08-25,Enterprise,249.9,30,7,Boleto,3,1,749.7
CUST-00365,2025-01-05,Pro,79.9,13,0,Boleto,18,0,1438.2
CUST-00366,2025-07-25,Pro,79.9,5,7,Boleto,24,0,1917.6
CUST-00367,2024-07-22,Enterprise,249.9,3,5,Pix,20,0,4998.0
CUST-00368,2025-11-29,Enterprise,249.9,9,0,Boleto,22,0,5497.8
CUST-00369,2024-02-13,Enterprise,249.9,15,4,Boleto,16,0,3998.4
CUST-00370,2024-08-06,Pro,79.9,10,2,Boleto,13,0,1038.7
CUST-00371,2024-08-27,Basic,29.9,5,2,Cartão de Crédito,22,0,657.8
CUST-00372,2025-08-09,Basic,29.9,24,0,Boleto,16,0,478.4
CUST-00373,2024-12-09,Pro,79.9,14,10,Pix,3,1,239.7
CUST-00374,2025-03-26,Enterprise,249.9,17,5,Cartão de Crédito,15,0,3748.5
CUST-00375,2024-01-04,Enterprise,249.9,30,9,Boleto,10,1,2499.0
CUST-00376,2025-08-26,Pro,79.9,0,1,Boleto,14,0,1118.6
CUST-00377,2024-03-31,Pro,79.9,12,10,Pix,18,0,1438.2
CUST-00378,2024-02-29,Basic,29.9,6,7,Pix,7,1,209.3
CUST-00379,2025-03-15,Basic,29.9,23,1,Cartão de Crédito,20,0,598.0
CUST-00380,2024-11-11,Pro,79.9,6,10,Cartão de Crédito,18,0,1438.2
CUST-00381,2024-11-21,Basic,29.9,21,10,Cartão de Crédito,20,0,598.0
CUST-00382,2024-06-18,Pro,79.9,17,8,Cartão de Crédito,19,0,1518.1
CUST-00383,2024-07-11,Enterprise,249.9,10,3,Boleto,17,0,4248.3
CUST-00384,2024-08-31,Enterprise,249.9,24,4,Cartão de Crédito,20,0,4998.0
CUST-00385,2024-12-26,Basic,29.9,17,10,Boleto,13,0,388.7
CUST-00386,2025-10-07,Basic,29.9,27,6,Cartão de Crédito,17,0,508.3
CUST-00387,2025-07-12,Pro,79.9,25,6,Cartão de Crédito,21,0,1677.9
CUST-00388,2024-07-13,Basic,29.9,25,1,Boleto,12,1,358.8
CUST-00389,2025-08-24,Pro,79.9,12,3,Boleto,13,0,1038.7
CUST-00390,2025-11-05,Enterprise,249.9,29,9,Cartão de Crédito,4,1,999.6
CUST-00391,2025-06-26,Enterprise,249.9,20,8,Boleto,1,1,249.9
CUST-00392,2025-07-28,Basic,29.9,17,4,Pix,21,0,627.9
CUST-00393,2025-02-17,Enterprise,249.9,16,7,Pix,20,0,4998.0
CUST-00394,2025-08-01,Enterprise,249.9,3,8,Cartão de Crédito,15,0,3748.5
CUST-00395,2025-06-09,Pro,79.9,14,5,Cartão de Crédito,18,0,1438.2
CUST-00396,2025-04-05,Enterprise,249.9,22,2,Boleto,18,0,4498.2
CUST-00397,2024-03-11,Enterprise,249.9,26,4,Boleto,23,0,5747.7
CUST-00398,2025-07-03,Basic,29.9,27,4,Pix,14,0,418.6
CUST-00399,2025-12-20,Enterprise,249.9,19,10,Pix,3,1,749.7
CUST-00400,2025-05-15,Basic,29.9,29,2,Cartão de Crédito,16,0,478.4
CUST-00401,2025-07-12,Pro,79.9,19,1,Pix,16,0,1278.4
CUST-00402,2024-03-14,Enterprise,249.9,22,6,Boleto,2,1,499.8
CUST-00403,2024-01-21,Basic,29.9,1,9,Cartão de Crédito,3,1,89.7
CUST-00404,2025-12-31,Enterprise,249.9,30,1,Boleto,12,1,2998.8
CUST-00405,2025-01-13,Enterprise,249.9,16,6,Boleto,15,0,3748.5
CUST-00406,2025-10-22,Basic,29.9,27,2,Boleto,24,0,717.6
CUST-00407,2025-06-27,Pro,79.9,29,8,Cartão de Crédito,21,0,1677.9
CUST-00408,2024-10-13,Pro,79.9,28,9,Cartão de Crédito,14,0,1118.6
CUST-00409,2024-01-07,Pro,79.9,1,6,Pix,24,0,1917.6
CUST-00410,2024-02-11,Basic,29.9,26,10,Boleto,22,0,657.8
CUST-00411,2025-04-09,Enterprise,249.9,14,7,Cartão de Crédito,4,1,999.6
CUST-00412,2024-12-09,Basic,29.9,11,9,Boleto,19,0,568.1
CUST-00413,2024-10-18,Basic,29.9,8,6,Cartão de Crédito,12,1,358.8
CUST-00414,2025-04-26,Pro,79.9,10,3,Pix,22,0,1757.8
CUST-00415,2024-09-03,Basic,29.9,11,1,Pix,14,0,418.6
CUST-00416,2025-04-11,Pro,79.9,13,2,Cartão de Crédito,15,0,1198.5
CUST-00417,2025-02-16,Pro,79.9,30,4,Boleto,13,0,1038.7
CUST-00418,2025-06-11,Basic,29.9,19,1,Pix,23,0,687.7
CUST-00419,2024-05-16,Basic,29.9,21,2,Boleto,23,0,687.7
CUST-00420,2025-07-11,Pro,79.9,27,8,Pix,3,1,239.7
CUST-00421,2025-06-15,Basic,29.9,13,4,Cartão de Crédito,20,0,598.0
CUST-00422,2025-12-20,Basic,29.9,11,3,Cartão de Crédito,20,0,598.0
CUST-00423,2025-02-08,Pro,79.9,6,1,Boleto,13,0,1038.7
CUST-00424,2024-09-10,Basic,29.9,22,4,Pix,21,0,627.9
CUST-00425,2025-12-11,Enterprise,249.9,17,3,Pix,1,1,249.9
CUST-00426,2025-06-15,Enterprise,249.9,26,0,Pix,16,0,3998.4
CUST-00427,2024-05-18,Enterprise,249.9,25,8,Boleto,20,0,4998.0
CUST-00428,2025-07-04,Basic,29.9,23,3,Boleto,5,1,149.5
CUST-00429,2024-09-03,Pro,79.9,0,8,Cartão de Crédito,9,1,719.1
CUST-00430,2024-08-09,Enterprise,249.9,1,1,Pix,3,1,749.7
CUST-00431,2025-03-17,Pro,79.9,19,3,Pix,9,1,719.1
CUST-00432,2025-09-15,Enterprise,249.9,8,6,Boleto,11,1,2748.9
CUST-00433,2024-10-21,Enterprise,249.9,21,9,Boleto,23,0,5747.7
CUST-00434,2025-02-09,Basic,29.9,23,4,Cartão de Crédito,21,0,627.9
CUST-00435,2025-10-23,Basic,29.9,20,10,Pix,3,1,89.7
CUST-00436,2024-10-01,Enterprise,249.9,30,3,Pix,14,0,3498.6
CUST-00437,2024-12-13,Enterprise,249.9,26,10,Cartão de Crédito,1,1,249.9
CUST-00438,2024-08-29,Pro,79.9,1,9,Boleto,7,1,559.3
CUST-00439,2024-05-12,Basic,29.9,28,7,Boleto,12,1,358.8
CUST-00440,2024-05-13,Basic,29.9,4,0,Pix,19,0,568.1
CUST-00441,2024-03-22,Pro,79.9,27,2,Pix,17,0,1358.3
CUST-00442,2024-03-03,Enterprise,249.9,6,4,Boleto,18,0,4498.2
CUST-00443,2024-07-11,Pro,79.9,12,0,Cartão de Crédito,23,0,1837.7
CUST-00444,2025-04-28,Pro,79.9,4,9,Cartão de Crédito,2,1,159.8
CUST-00445,2025-07-11,Enterprise,249.9,30,7,Pix,20,0,4998.0
CUST-00446,2024-03-17,Enterprise,249.9,25,8,Cartão de Crédito,24,0,5997.6
CUST-00447,2025-07-04,Pro,79.9,24,8,Boleto,18,0,1438.2
CUST-00448,2024-03-11,Basic,29.9,10,2,Cartão de Crédito,16,0,478.4
CUST-00449,2025-06-23,Basic,29.9,14,5,Cartão de Crédito,18,0,538.2
CUST-00450,2024-05-05,Basic,29.9,15,2,Cartão de Crédito,16,0,478.4
CUST-00451,2025-07-17,Pro,79.9,18,4,Cartão de Crédito,21,0,1677.9
CUST-00452,2025-05-23,Pro,79.9,9,0,Cartão de Crédito,23,0,1837.7
CUST-00453,2025-11-10,Pro,79.9,0,1,Cartão de Crédito,9,1,719.1
CUST-00454,2025-04-29,Basic,29.9,28,7,Pix,14,0,418.6
CUST-00455,2025-05-10,Pro,79.9,26,9,Boleto,24,0,1917.6
CUST-00456,2024-07-25,Pro,79.9,24,6,Boleto,21,0,1677.9
CUST-00457,2025-04-30,Enterprise,249.9,19,10,Pix,19,0,4748.1
CUST-00458,2025-10-20,Basic,29.9,5,5,Pix,22,0,657.8
CUST-00459,2025-09-04,Pro,79.9,20,5,Pix,15,0,1198.5
CUST-00460,2025-02-18,Basic,29.9,0,1,Boleto,6,1,179.4
CUST-00461,2024-02-09,Pro,79.9,11,10,Cartão de Crédito,3,1,239.7
CUST-00462,2024-05-20,Pro,79.9,13,10,Pix,19,0,1518.1
CUST-00463,2024-03-27,Enterprise,249.9,23,4,Boleto,19,0,4748.1
CUST-00464,2024-04-10,Pro,79.9,15,1,Pix,14,0,1118.6
CUST-00465,2025-11-26,Pro,79.9,6,8,Pix,6,1,479.4
CUST-00466,2025-05-02,Enterprise,249.9,8,9,Pix,13,0,3248.7
CUST-00467,2024-03-12,Enterprise,249.9,25,8,Boleto,22,0,5497.8
CUST-00468,2024-05-16,Pro,79.9,17,0,Cartão de Crédito,15,0,1198.5
CUST-00469,2024-11-14,Enterprise,249.9,12,8,Cartão de Crédito,22,0,5497.8
CUST-00470,2024-05-19,Pro,79.9,3,10,Pix,1,1,79.9
CUST-00471,2025-06-17,Enterprise,249.9,21,1,Boleto,22,0,5497.8
CUST-00472,2025-07-08,Basic,29.9,14,4,Pix,21,0,627.9
CUST-00473,2025-12-05,Basic,29.9,21,3,Boleto,21,0,627.9
CUST-00474,2025-07-24,Basic,29.9,8,6,Pix,5,1,149.5
CUST-00475,2025-11-13,Basic,29.9,27,1,Cartão de Crédito,10,1,299.0
CUST-00476,2024-01-02,Enterprise,249.9,13,9,Cartão de Crédito,17,0,4248.3
CUST-00477,2025-09-29,Basic,29.9,8,10,Cartão de Crédito,7,1,209.3
CUST-00478,2025-09-30,Basic,29.9,5,6,Cartão de Crédito,6,1,179.4
CUST-00479,2025-07-07,Enterprise,249.9,10,1,Cartão de Crédito,22,0,5497.8
CUST-00480,2025-06-17,Basic,29.9,7,5,Cartão de Crédito,24,0,717.6
CUST-00481,2025-01-10,Basic,29.9,12,10,Pix,12,1,358.8
CUST-00482,2025-02-12,Basic,29.9,12,2,Boleto,16,0,478.4
CUST-00483,2024-05-20,Enterprise,249.9,18,6,Pix,14,0,3498.6
CUST-00484,2025-12-27,Pro,79.9,12,5,Boleto,22,0,1757.8
CUST-00485,2025-03-21,Pro,79.9,3,8,Pix,5,1,399.5
CUST-00486,2024-07-15,Pro,79.9,19,5,Pix,15,0,1198.5
CUST-00487,2024-12-15,Pro,79.9,10,10,Pix,4,1,319.6
CUST-00488,2025-02-05,Enterprise,249.9,27,1,Cartão de Crédito,18,0,4498.2
CUST-00489,2024-03-02,Enterprise,249.9,27,6,Cartão de Crédito,12,1,2998.8
CUST-00490,2025-07-19,Basic,29.9,30,1,Pix,13,0,388.7
CUST-00491,2024-01-06,Pro,79.9,23,10,Cartão de Crédito,11,1,878.9
CUST-00492,2025-08-30,Pro,79.9,7,0,Boleto,17,0,1358.3
CUST-00493,2025-03-13,Basic,29.9,28,3,Boleto,22,0,657.8
CUST-00494,2024-02-04,Enterprise,249.9,24,7,Boleto,17,0,4248.3
CUST-00495,2025-06-05,Enterprise,249.9,20,0,Boleto,18,0,4498.2
CUST-00496,2025-02-05,Basic,29.9,25,1,Cartão de Crédito,16,0,478.4
CUST-00497,2025-07-06,Pro,79.9,28,2,Boleto,14,0,1118.6
CUST-00498,2025-08-26,Pro,79.9,27,5,Pix,13,0,1038.7
CUST-00499,2025-03-04,Pro,79.9,26,3,Cartão de Crédito,18,0,1438.2
CUST-00500,2025-09-05,Pro,79.9,28,10,Pix,24,0,1917.6
CUST-00501,2025-07-26,Pro,79.9,26,6,Boleto,2,1,159.8
CUST-00502,2025-12-18,Basic,29.9,25,2,Pix,24,0,717.6
CUST-00503,2025-04-27,Enterprise,249.9,8,9,Pix,9,1,2249.1
CUST-00504,2024-03-28,Basic,29.9,4,9,Boleto,1,1,29.9
CUST-00505,2024-06-15,Pro,79.9,20,4,Pix,14,0,1118.6
CUST-00506,2024-02-24,Enterprise,249.9,26,0,Cartão de Crédito,22,0,5497.8
CUST-00507,2024-04-01,Enterprise,249.9,22,10,Pix,13,0,3248.7
CUST-00508,2024-08-30,Enterprise,249.9,16,8,Cartão de Crédito,14,0,3498.6
CUST-00509,2025-04-20,Pro,79.9,24,3,Pix,15,0,1198.5
CUST-00510,2024-10-29,Basic,29.9,14,0,Boleto,14,0,418.6
CUST-00511,2025-06-18,Basic,29.9,5,6,Cartão de Crédito,2,1,59.8
CUST-00512,2024-11-30,Pro,79.9,25,3,Cartão de Crédito,23,0,1837.7
CUST-00513,2025-09-07,Enterprise,249.9,22,7,Boleto,17,0,4248.3
CUST-00514,2024-10-18,Basic,29.9,10,4,Cartão de Crédito,18,0,538.2
CUST-00515,2025-04-30,Enterprise,249.9,30,3,Cartão de Crédito,20,0,4998.0
CUST-00516,2024-03-15,Pro,79.9,9,4,Cartão de Crédito,16,0,1278.4
CUST-00517,2025-10-13,Pro,79.9,4,10,Boleto,12,1,958.8
CUST-00518,2024-09-26,Pro,79.9,2,8,Pix,12,1,958.8
CUST-00519,2024-09-24,Enterprise,249.9,0,0,Boleto,15,0,3748.5
CUST-00520,2025-06-21,Enterprise,249.9,22,8,Pix,17,0,4248.3
CUST-00521,2025-08-26,Pro,79.9,23,3,Boleto,21,0,1677.9
CUST-00522,2025-09-26,Enterprise,249.9,6,6,Pix,10,1,2499.0
CUST-00523,2025-07-05,Basic,29.9,0,6,Boleto,17,0,508.3
CUST-00524,2024-08-18,Basic,29.9,5,4,Cartão de Crédito,19,0,568.1
CUST-00525,2024-04-13,Enterprise,249.9,7,5,Boleto,23,0,5747.7
CUST-00526,2025-05-25,Pro,79.9,27,0,Cartão de Crédito,13,0,1038.7
CUST-00527,2024-10-03,Basic,29.9,25,10,Pix,17,0,508.3
CUST-00528,2024-04-30,Basic,29.9,21,7,Pix,5,1,149.5
CUST-00529,2024-07-09,Basic,29.9,24,5,Boleto,22,0,657.8
CUST-00530,2024-05-23,Pro,79.9,19,6,Boleto,8,1,639.2
CUST-00531,2025-05-22,Basic,29.9,23,4,Cartão de Crédito,21,0,627.9
CUST-00532,2025-07-05,Enterprise,249.9,10,3,Pix,13,0,3248.7
CUST-00533,2024-12-03,Pro,79.9,18,5,Pix,23,0,1837.7
CUST-00534,2025-01-19,Enterprise,249.9,15,8,Pix,13,0,3248.7
CUST-00535,2025-01-20,Pro,79.9,21,3,Boleto,19,0,1518.1
CUST-00536,2025-03-08,Enterprise,249.9,23,8,Pix,16,0,3998.4
CUST-00537,2024-10-30,Basic,29.9,15,6,Cartão de Crédito,19,0,568.1
CUST-00538,2024-10-19,Basic,29.9,8,9,Cartão de Crédito,2,1,59.8
CUST-00539,2024-03-31,Enterprise,249.9,10,6,Cartão de Crédito,13,0,3248.7
CUST-00540,2024-02-19,Basic,29.9,27,3,Boleto,13,0,388.7
CUST-00541,2025-04-09,Enterprise,249.9,12,9,Boleto,20,0,4998.0
CUST-00542,2024-04-02,Basic,29.9,11,2,Boleto,15,0,448.5
CUST-00543,2024-01-11,Pro,79.9,14,1,Boleto,20,0,1598.0
CUST-00544,2024-03-13,Basic,29.9,25,7,Pix,14,0,418.6
CUST-00545,2025-02-04,Pro,79.9,7,2,Pix,12,1,958.8
CUST-00546,2025-04-20,Enterprise,249.9,5,1,Cartão de Crédito,23,0,5747.7
CUST-00547,2025-07-07,Pro,79.9,14,7,Boleto,20,0,1598.0
CUST-00548,2025-07-27,Pro,79.9,9,3,Pix,14,0,1118.6
CUST-00549,2024-01-15,Basic,29.9,29,7,Cartão de Crédito,24,0,717.6
CUST-00550,2024-10-22,Enterprise,249.9,16,0,Pix,17,0,4248.3
CUST-00551,2024-08-25,Enterprise,249.9,5,8,Cartão de Crédito,22,0,5497.8
CUST-00552,2024-05-15,Enterprise,249.9,5,9,Pix,20,0,4998.0
CUST-00553,2024-01-28,Enterprise,249.9,30,5,Cartão de Crédito,19,0,4748.1
CUST-00554,2024-04-05,Basic,29.9,5,1,Cartão de Crédito,18,0,538.2
CUST-00555,2025-10-05,Pro,79.9,23,9,Pix,14,0,1118.6
CUST-00556,2024-03-12,Basic,29.9,4,5,Boleto,16,0,478.4
CUST-00557,2024-08-25,Basic,29.9,8,7,Cartão de Crédito,7,1,209.3
CUST-00558,2025-08-12,Basic,29.9,2,3,Boleto,9,1,269.1
CUST-00559,2024-01-31,Pro,79.9,28,5,Pix,17,0,1358.3
CUST-00560,2025-11-01,Enterprise,249.9,17,0,Boleto,22,0,5497.8
CUST-00561,2024-09-12,Enterprise,249.9,17,8,Cartão de Crédito,2,1,499.8
CUST-00562,2024-09-01,Enterprise,249.9,7,4,Cartão de Crédito,22,0,5497.8
CUST-00563,2024-10-06,Basic,29.9,16,9,Pix,15,0,448.5
CUST-00564,2024-09-01,Enterprise,249.9,12,3,Cartão de Crédito,17,0,4248.3
CUST-00565,2024-08-17,Enterprise,249.9,11,8,Boleto,9,1,2249.1
CUST-00566,2024-08-27,Pro,79.9,19,1,Boleto,16,0,1278.4
CUST-00567,2025-05-14,Basic,29.9,27,8,Boleto,18,0,538.2
CUST-00568,2025-10-20,Pro,79.9,20,8,Boleto,4,1,319.6
CUST-00569,2025-04-30,Pro,79.9,19,6,Pix,23,0,1837.7
CUST-00570,2024-02-29,Pro,79.9,12,7,Boleto,1,1,79.9
CUST-00571,2024-01-10,Basic,29.9,28,8,Pix,11,1,328.9
CUST-00572,2024-08-22,Basic,29.9,4,3,Pix,19,0,568.1
CUST-00573,2025-12-12,Basic,29.9,24,9,Pix,7,1,209.3
CUST-00574,2024-08-24,Pro,79.9,12,5,Cartão de Crédito,13,0,1038.7
CUST-00575,2025-10-10,Enterprise,249.9,14,5,Boleto,23,0,5747.7
CUST-00576,2024-05-20,Enterprise,249.9,9,6,Boleto,6,1,1499.4
CUST-00577,2025-08-22,Enterprise,249.9,15,10,Cartão de Crédito,1,1,249.9
CUST-00578,2025-12-26,Enterprise,249.9,1,10,Cartão de Crédito,9,1,2249.1
CUST-00579,2025-03-08,Enterprise,249.9,8,8,Cartão de Crédito,3,1,749.7
CUST-00580,2024-12-07,Basic,29.9,5,10,Pix,9,1,269.1
CUST-00581,2025-03-21,Pro,79.9,17,3,Cartão de Crédito,24,0,1917.6
CUST-00582,2025-05-13,Pro,79.9,15,6,Cartão de Crédito,21,0,1677.9
CUST-00583,2024-12-26,Enterprise,249.9,3,0,Boleto,13,0,3248.7
CUST-00584,2024-01-14,Enterprise,249.9,17,7,Cartão de Crédito,4,1,999.6
CUST-00585,2024-01-24,Pro,79.9,30,5,Cartão de Crédito,18,0,1438.2
CUST-00586,2025-09-17,Enterprise,249.9,30,3,Boleto,16,0,3998.4
CUST-00587,2025-01-25,Basic,29.9,30,1,Cartão de Crédito,17,0,508.3
CUST-00588,2025-07-13,Enterprise,249.9,4,0,Pix,10,1,2499.0
CUST-00589,2025-03-05,Enterprise,249.9,1,5,Boleto,1,1,249.9
CUST-00590,2024-12-22,Basic,29.9,17,9,Boleto,18,0,538.2
CUST-00591,2024-01-10,Enterprise,249.9,20,8,Pix,24,0,5997.6
CUST-00592,2025-03-25,Enterprise,249.9,14,2,Cartão de Crédito,14,0,3498.6
CUST-00593,2025-02-27,Basic,29.9,5,7,Boleto,11,1,328.9
CUST-00594,2024-08-04,Basic,29.9,12,5,Boleto,15,0,448.5
CUST-00595,2025-01-26,Basic,29.9,13,2,Pix,21,0,627.9
CUST-00596,2024-12-29,Pro,79.9,17,10,Boleto,14,0,1118.6
CUST-00597,2024-01-26,Enterprise,249.9,1,1,Cartão de Crédito,21,0,5247.9
CUST-00598,2024-08-11,Pro,79.9,24,3,Cartão de Crédito,14,0,1118.6
CUST-00599,2024-06-08,Basic,29.9,15,0,Cartão de Crédito,16,0,478.4
CUST-00600,2024-10-23,Basic,29.9,19,6,Cartão de Crédito,1,1,29.9
CUST-00601,2024-02-09,Pro,79.9,1,10,Pix,5,1,399.5
CUST-00602,2025-10-12,Pro,79.9,13,6,Cartão de Crédito,12,1,958.8
CUST-00603,2024-03-10,Basic,29.9,14,10,Boleto,10,1,299.0
CUST-00604,2025-12-28,Enterprise,249.9,15,0,Boleto,24,0,5997.6
CUST-00605,2024-07-25,Pro,79.9,25,6,Pix,7,1,559.3
CUST-00606,2025-12-04,Basic,29.9,6,6,Cartão de Crédito,8,1,239.2
CUST-00607,2024-01-17,Pro,79.9,24,2,Pix,22,0,1757.8
CUST-00608,2025-11-01,Pro,79.9,15,3,Pix,19,0,1518.1
CUST-00609,2024-11-28,Enterprise,249.9,24,4,Cartão de Crédito,24,0,5997.6
CUST-00610,2025-01-30,Pro,79.9,15,8,Boleto,3,1,239.7
CUST-00611,2024-04-18,Enterprise,249.9,21,3,Pix,20,0,4998.0
CUST-00612,2025-09-29,Basic,29.9,6,5,Pix,24,0,717.6
CUST-00613,2025-04-18,Basic,29.9,5,9,Pix,8,1,239.2
CUST-00614,2024-01-30,Basic,29.9,21,5,Boleto,10,1,299.0
CUST-00615,2024-05-28,Basic,29.9,0,5,Pix,24,0,717.6
CUST-00616,2024-01-23,Basic,29.9,23,7,Pix,16,0,478.4
CUST-00617,2025-08-06,Pro,79.9,14,8,Boleto,24,0,1917.6
CUST-00618,2024-09-17,Enterprise,249.9,8,7,Boleto,16,0,3998.4
CUST-00619,2024-07-03,Basic,29.9,11,9,Cartão de Crédito,18,0,538.2
CUST-00620,2024-09-19,Enterprise,249.9,30,2,Cartão de Crédito,16,0,3998.4
CUST-00621,2024-05-26,Enterprise,249.9,29,6,Pix,11,1,2748.9
CUST-00622,2024-12-24,Basic,29.9,4,6,Pix,12,1,358.8
CUST-00623,2025-06-11,Pro,79.9,13,5,Pix,23,0,1837.7
CUST-00624,2025-11-29,Pro,79.9,8,4,Pix,21,0,1677.9
CUST-00625,2024-04-27,Enterprise,249.9,6,3,Pix,17,0,4248.3
CUST-00626,2024-12-02,Basic,29.9,29,0,Pix,23,0,687.7
CUST-00627,2024-09-07,Enterprise,249.9,6,5,Boleto,16,0,3998.4
CUST-00628,2024-08-14,Pro,79.9,6,4,Cartão de Crédito,24,0,1917.6
CUST-00629,2025-12-17,Enterprise,249.9,0,6,Boleto,10,1,2499.0
CUST-00630,2025-03-17,Basic,29.9,9,7,Boleto,1,1,29.9
CUST-00631,2025-06-07,Basic,29.9,13,2,Pix,23,0,687.7
CUST-00632,2024-06-09,Pro,79.9,22,6,Pix,19,0,1518.1
CUST-00633,2024-06-25,Pro,79.9,19,6,Boleto,3,1,239.7
CUST-00634,2025-08-20,Enterprise,249.9,26,5,Pix,6,1,1499.4
CUST-00635,2024-10-08,Basic,29.9,16,8,Pix,10,1,299.0
CUST-00636,2025-08-30,Basic,29.9,8,3,Cartão de Crédito,13,0,388.7
CUST-00637,2025-07-31,Enterprise,249.9,24,5,Pix,16,0,3998.4
CUST-00638,2025-05-29,Pro,79.9,25,6,Boleto,19,0,1518.1
CUST-00639,2025-02-25,Basic,29.9,8,7,Boleto,1,1,29.9
CUST-00640,2024-08-22,Enterprise,249.9,0,8,Pix,11,1,2748.9
CUST-00641,2025-06-05,Pro,79.9,16,5,Boleto,20,0,1598.0
CUST-00642,2025-03-31,Enterprise,249.9,16,2,Cartão de Crédito,17,0,4248.3
CUST-00643,2024-11-14,Pro,79.9,20,1,Boleto,20,0,1598.0
CUST-00644,2024-05-28,Basic,29.9,2,10,Cartão de Crédito,21,0,627.9
CUST-00645,2025-11-22,Enterprise,249.9,28,2,Cartão de Crédito,19,0,4748.1
CUST-00646,2024-02-11,Basic,29.9,11,1,Boleto,20,0,598.0
CUST-00647,2025-07-29,Pro,79.9,29,7,Pix,18,0,1438.2
CUST-00648,2025-08-09,Basic,29.9,8,1,Cartão de Crédito,19,0,568.1
CUST-00649,2024-01-15,Pro,79.9,11,4,Cartão de Crédito,5,1,399.5
CUST-00650,2025-04-15,Basic,29.9,21,3,Cartão de Crédito,24,0,717.6
CUST-00651,2024-02-24,Basic,29.9,11,2,Boleto,23,0,687.7
CUST-00652,2025-09-20,Pro,79.9,13,3,Boleto,16,0,1278.4
CUST-00653,2024-03-14,Enterprise,249.9,3,6,Boleto,10,1,2499.0
CUST-00654,2025-03-10,Pro,79.9,15,9,Cartão de Crédito,17,0,1358.3
CUST-00655,2024-11-21,Basic,29.9,16,1,Pix,15,0,448.5
CUST-00656,2025-03-20,Basic,29.9,11,5,Pix,24,0,717.6
CUST-00657,2024-11-15,Enterprise,249.9,27,5,Pix,22,0,5497.8
CUST-00658,2025-12-11,Pro,79.9,26,9,Pix,6,1,479.4
CUST-00659,2024-03-19,Enterprise,249.9,0,6,Cartão de Crédito,6,1,1499.4
CUST-00660,2025-12-15,Enterprise,249.9,27,4,Boleto,24,0,5997.6
CUST-00661,2025-09-10,Basic,29.9,23,0,Cartão de Crédito,22,0,657.8
CUST-00662,2025-08-29,Enterprise,249.9,16,8,Pix,5,1,1249.5
CUST-00663,2024-07-26,Pro,79.9,12,8,Pix,15,0,1198.5
CUST-00664,2024-08-30,Basic,29.9,17,7,Boleto,15,0,448.5
CUST-00665,2025-02-22,Enterprise,249.9,30,6,Pix,11,1,2748.9
CUST-00666,2024-07-01,Enterprise,249.9,14,4,Pix,17,0,4248.3
CUST-00667,2025-05-17,Enterprise,249.9,28,8,Cartão de Crédito,17,0,4248.3
